word,neighbour,i
trans,lads,1
trans,forms,2
trans,cases,3
trans,mid,4
trans,differs,5
trans,allotted,6
trans,strangers,7
trans,instances,8
trans,clans,9
trans,raiders,10
marriage,bride,1
marriage,forehead,2
marriage,festival,3
marriage,widow,4
marriage,worship,5
marriage,caste,6
marriage,abuse,7
marriage,earthen,8
marriage,necklace,9
marriage,thread,10
republic,democratic,1
republic,communist,2
republic,federation,3
republic,socialist,4
republic,organization,5
republic,national,6
republic,international,7
republic,atomic,8
republic,conference,9
republic,engineering,10
bundle,string,1
bundle,bunch,2
bundle,stalk,3
bundle,knot,4
bundle,small,5
bundle,noose,6
bundle,fruit,7
bundle,heap,8
bundle,basket,9
bundle,mucus,10
margin,allowance,1
margin,shutter,2
margin,adjustment,3
margin,retirement,4
margin,recess,5
margin,scale,6
margin,utility,7
margin,price,8
margin,gallery,9
margin,absurd,10
burst,knock,1
burst,tear,2
burst,sweep,3
burst,turn,4
burst,take,5
burst,sink,6
burst,skim,7
burst,stir,8
burst,pinch,9
burst,swell,10
unit,control,1
unit,organization,2
unit,system,3
unit,forces,4
unit,machine,5
unit,solution,6
unit,artistic,7
unit,air,8
unit,equipment,9
unit,planning,10
garden,gardens,1
garden,pig,2
garden,cuscus,3
garden,pigs,4
garden,nuts,5
garden,taro,6
garden,bananas,7
garden,bags,8
garden,axe,9
garden,saucepan,10
tech,programmer,1
tech,cross-country,2
tech,avant-garde,3
tech,math,4
tech,scoreboard,5
tech,unplanned,6
tech,dark-haired,7
tech,steroid,8
tech,takeoff,9
tech,marinade,10
voice,memory,1
voice,laughter,2
voice,smile,3
voice,tears,4
voice,health,5
voice,answer,6
voice,eyes,7
voice,prize,8
voice,give,9
voice,book,10
representative,authorization,1
representative,announcement,2
representative,solidarity,3
representative,monetary,4
representative,reliable,5
representative,supervision,6
representative,nationality,7
representative,requirement,8
representative,fundamental,9
representative,supervisor,10
element,elements,1
element,function,2
element,structure,3
element,characteristics,4
element,material,5
element,series,6
element,forms,7
element,process,8
element,component,9
element,sequence,10
resistance,scale,1
resistance,voltage,2
resistance,transmission,3
resistance,visual,4
resistance,tension,5
resistance,certificate,6
resistance,output,7
resistance,transmitter,8
resistance,industry,9
resistance,circulation,10
issue,rate,1
issue,exhibition,2
issue,lecture,3
issue,transit,4
issue,report,5
issue,view,6
issue,prime,7
issue,interest,8
issue,circulation,9
issue,notice,10
incense,sandals,1
incense,heaven,2
incense,corpse,3
incense,servant,4
incense,elder,5
incense,ruler,6
incense,temple,7
incense,month,8
incense,priest,9
incense,rebel,10
arc,teas,1
arc,tins,2
arc,natural,3
arc,nature,4
arc,fir,5
arc,aides,6
arc,greatest,7
arc,adapted,8
arc,opinion,9
arc,tort,10
county,counties,1
county,parish,2
county,old,3
county,parishes,4
county,mowers,5
county,oats,6
county,records,7
county,century,8
county,borough,9
county,ancient,10
robber,reproach,1
robber,deceit,2
robber,madness,3
robber,embrace,4
robber,murderer,5
robber,evident,6
robber,slaughter,7
robber,companion,8
robber,quickness,9
robber,treachery,10
district,provincial,1
district,emperor,2
district,guest,3
district,presents,4
district,superiors,5
district,districts,6
district,heaven,7
district,attendants,8
district,temples,9
district,descendants,10
splinter,snort,1
splinter,stump,2
splinter,howl,3
splinter,puddle,4
splinter,blister,5
splinter,peel,6
splinter,snout,7
splinter,notch,8
splinter,hoarse,9
splinter,shiver,10
north,south,1
north,west,2
north,east,3
north,northern,4
north,southern,5
north,names,6
north,western,7
north,old,8
north,eastern,9
north,earliest,10
remainder,refuge,1
remainder,gift,2
remainder,hump,3
remainder,perfume,4
remainder,compassion,5
remainder,hardness,6
remainder,circumference,7
remainder,perspiration,8
remainder,servant,9
remainder,thirst,10
session,reporter,1
session,certification,2
session,budget,3
session,federation,4
session,finance,5
session,cooperation,6
session,fund,7
session,conference,8
session,charter,9
session,fiscal,10
chop,pull,1
chop,squeeze,2
chop,peel,3
chop,climb,4
chop,pick,5
chop,crawl,6
chop,scrape,7
chop,choke,8
chop,chew,9
chop,jump,10
grandmother,grandfather,1
grandmother,uncle,2
grandmother,older,3
grandmother,cousin,4
grandmother,niece,5
grandmother,hungry,6
grandmother,grandchild,7
grandmother,nephew,8
grandmother,sister-in-law,9
grandmother,mother-in-law,10
brass,cloth,1
brass,seed,2
brass,mortar,3
brass,drum,4
brass,potter,5
brass,poison,6
brass,bellows,7
brass,salt,8
brass,thread,9
brass,earthen,10
egg,tooth,1
egg,mosquito,2
egg,ankle,3
egg,knee,4
egg,spoon,5
egg,finger,6
egg,flea,7
egg,elbow,8
egg,bean,9
egg,sleepy,10
breath,faint,1
breath,turn,2
breath,pluck,3
breath,wind,4
breath,hold,5
breath,bear,6
breath,clear,7
breath,breathe,8
breath,carry,9
breath,toss,10
sorrow,pride,1
sorrow,arrogance,2
sorrow,grief,3
sorrow,wicked,4
sorrow,brightness,5
sorrow,joy,6
sorrow,distress,7
sorrow,concealment,8
sorrow,eternal,9
sorrow,deceit,10
nurse,button,1
nurse,engineer,2
nurse,stamp,3
nurse,polish,4
nurse,pilot,5
nurse,hostess,6
nurse,watch,7
nurse,freeze,8
nurse,rescue,9
nurse,conductor,10
statement,facts,1
statement,events,2
statement,interest,3
statement,movement,4
statement,decision,5
statement,ideas,6
statement,result,7
statement,event,8
statement,failure,9
statement,warships,10
death,strength,1
death,virtue,2
death,age,3
death,secret,4
death,joy,5
death,honourable,6
death,fear,7
death,immortality,8
death,evil,9
death,punishment,10
cabbage,broom,1
cabbage,butterfly,2
cabbage,lettuce,3
cabbage,nail,4
cabbage,apron,5
cabbage,fork,6
cabbage,pear,7
cabbage,plum,8
cabbage,parsley,9
cabbage,bench,10
bearer,keeper,1
bearer,proof,2
bearer,bolt,3
bearer,gunner,4
bearer,painter,5
bearer,maker,6
bearer,hopper,7
bearer,incendiary,8
bearer,acidity,9
bearer,trooper,10
bond,arbitration,1
bond,consent,2
bond,deed,3
bond,breach,4
bond,custody,5
bond,circuit,6
bond,grace,7
bond,exemption,8
bond,relief,9
bond,gracious,10
shape,shaped,1
shape,plants,2
shape,space,3
shape,surface,4
shape,supports,5
shape,shapes,6
shape,curved,7
shape,size,8
shape,position,9
shape,liquid,10
mon,cal,1
mon,pal,2
mon,gon,3
mon,cot,4
mon,ton,5
mon,rat,6
mon,yen,7
mon,tan,8
mon,hors,9
mon,pen,10
contribution,publication,1
contribution,announcement,2
contribution,supervision,3
contribution,participation,4
contribution,capture,5
contribution,notification,6
contribution,contribute,7
contribution,celebration,8
contribution,purchase,9
contribution,representative,10
cup,beard,1
cup,door,2
cup,bucket,3
cup,cheek,4
cup,button,5
cup,cups,6
cup,tray,7
cup,lip,8
cup,needle,9
cup,sigh,10
saint,saints,1
saint,follower,2
saint,quarter,3
saint,rosary,4
saint,mode,5
saint,intoxication,6
saint,subsistence,7
saint,barber,8
saint,beggar,9
saint,holy,10
slap,tease,1
slap,pinch,2
slap,fist,3
slap,blink,4
slap,gulp,5
slap,chip,6
slap,rinse,7
slap,scratch,8
slap,drizzle,9
slap,stare,10
gambling,salted,1
gambling,gambler,2
gambling,rice,3
gambling,prostitute,4
gambling,galvanized,5
gambling,steamed,6
gambling,luck,7
gambling,smuggled,8
gambling,coins,9
gambling,sleeves,10
population,national,1
population,international,2
population,education,3
population,research,4
population,conference,5
population,magazine,6
population,culture,7
population,products,8
population,political,9
population,communist,10
von,und,1
von,die,2
von,thresholds,3
von,bin,4
von,observations,5
von,van,6
von,parallels,7
von,homers,8
von,den,9
von,adversaries,10
gin,bin,1
gin,pan,2
gin,lab,3
gin,bun,4
gin,wan,5
gin,ban,6
gin,din,7
gin,sip,8
gin,gag,9
gin,hem,10
rain,dry,1
rain,water,2
rain,eat,3
rain,hole,4
rain,ripe,5
rain,sticks,6
rain,food,7
rain,grass,8
rain,sore,9
rain,legs,10
teacher,studying,1
teacher,teachers,2
teacher,students,3
teacher,teaching,4
teacher,birthday,5
teacher,classroom,6
teacher,study,7
teacher,pupils,8
teacher,friends,9
teacher,studied,10
splash,rumble,1
splash,snap,2
splash,crunch,3
splash,sniff,4
splash,squeeze,5
splash,slide,6
splash,jump,7
splash,poke,8
splash,limp,9
splash,pinch,10
quality,angles,1
quality,reproducing,2
quality,tendency,3
quality,belief,4
quality,tending,5
quality,substance,6
quality,measuring,7
quality,sudden,8
quality,containing,9
quality,admitting,10
portion,preparation,1
portion,division,2
portion,prepared,3
portion,intoxicating,4
portion,pain,5
portion,affection,6
portion,vessel,7
portion,portions,8
portion,desire,9
portion,offspring,10
carpenter,cemetery,1
carpenter,pillow,2
carpenter,barber,3
carpenter,fisherman,4
carpenter,testicle,5
carpenter,lamp,6
carpenter,nutmeg,7
carpenter,pepper,8
carpenter,nipple,9
carpenter,sparrow,10
preparation,prepared,1
preparation,portion,2
preparation,performed,3
preparation,female,4
preparation,circular,5
preparation,affection,6
preparation,deity,7
preparation,ornament,8
preparation,division,9
preparation,contemplation,10
wrap,pull,1
wrap,sharpen,2
wrap,squeeze,3
wrap,peel,4
wrap,scratch,5
wrap,chew,6
wrap,shake,7
wrap,split,8
wrap,weave,9
wrap,mix,10
needle,tooth,1
needle,scissors,2
needle,spoon,3
needle,bone,4
needle,hammer,5
needle,knife,6
needle,nail,7
needle,feather,8
needle,knee,9
needle,elbow,10
bloom,blooming,1
bloom,expire,2
bloom,wretched,3
bloom,settle,4
bloom,wink,5
bloom,shed,6
bloom,darling,7
bloom,shriek,8
bloom,ruin,9
bloom,dedicate,10
handful,mouthful,1
handful,dwarf,2
handful,cow,3
handful,sickle,4
handful,lazy,5
handful,straw,6
handful,stout,7
handful,talkative,8
handful,milk,9
handful,sour,10
bait,tide,1
bait,fishing,2
bait,fish,3
bait,float,4
bait,shark,5
bait,shell,6
bait,crab,7
bait,paddle,8
bait,net,9
bait,reef,10
bucket,needle,1
bucket,shovel,2
bucket,sack,3
bucket,dough,4
bucket,button,5
bucket,spoon,6
bucket,shirt,7
bucket,mattress,8
bucket,chest,9
bucket,nose,10
curve,elastic,1
curve,flare,2
curve,slide,3
curve,duplicate,4
curve,splash,5
curve,sensitive,6
curve,reduce,7
curve,spool,8
curve,attach,9
curve,neutralize,10
attitude,criticism,1
attitude,experience,2
attitude,education,3
attitude,audience,4
attitude,proposal,5
attitude,situation,6
attitude,resources,7
attitude,policy,8
attitude,membership,9
attitude,responsibility,10
speaker,indicates,1
speaker,sentences,2
speaker,verbs,3
speaker,location,4
speaker,speakers,5
speaker,reference,6
speaker,plural,7
speaker,baby,8
speaker,indicated,9
speaker,marker,10
kitchen,bedroom,1
kitchen,window,2
kitchen,glasses,3
kitchen,week,4
kitchen,breakfast,5
kitchen,cupboard,6
kitchen,desk,7
kitchen,bathroom,8
kitchen,street,9
kitchen,birthday,10
imitation,arrangement,1
imitation,impression,2
imitation,collision,3
imitation,omission,4
imitation,institution,5
imitation,observation,6
imitation,occupation,7
imitation,exorbitant,8
imitation,vibration,9
imitation,interval,10
fern,halo,1
fern,star,2
fern,decorated,3
fern,mythological,4
fern,offspring,5
fern,corrected,6
fern,tattooed,7
fern,clenched,8
fern,extinguished,9
fern,anus,10
estimate,calculate,1
estimate,decline,2
estimate,classify,3
estimate,reduce,4
estimate,transfer,5
estimate,deliberate,6
estimate,revise,7
estimate,resign,8
estimate,circulate,9
estimate,anticipate,10
strength,joy,1
strength,sorrow,2
strength,evil,3
strength,friendship,4
strength,distress,5
strength,wisdom,6
strength,death,7
strength,praise,8
strength,fear,9
strength,wicked,10
sympathy,progress,1
sympathy,civilization,2
sympathy,satisfactory,3
sympathy,approval,4
sympathy,sympathetic,5
sympathy,warning,6
sympathy,proposal,7
sympathy,failure,8
sympathy,chance,9
sympathy,selection,10
hatred,friendship,1
hatred,fault,2
hatred,anger,3
hatred,strength,4
hatred,fear,5
hatred,grief,6
hatred,praise,7
hatred,bravery,8
hatred,poverty,9
hatred,riches,10
growth,surface,1
growth,immature,2
growth,shallow,3
growth,soft,4
growth,climbing,5
growth,cluster,6
growth,covering,7
growth,branching,8
growth,food,9
growth,temporary,10
idiom,relationship,1
idiom,location,2
idiom,mature,3
idiom,taboo,4
idiom,types,5
idiom,cooking,6
idiom,greeting,7
idiom,male,8
idiom,doorway,9
idiom,container,10
week,weeks,1
week,minutes,2
week,room,3
week,hours,4
week,street,5
week,breakfast,6
week,need,7
week,latest,8
week,hour,9
week,stamps,10
mourning,mourners,1
mourning,grave,2
mourning,ancestral,3
mourning,posterity,4
mourning,ashamed,5
mourning,assist,6
mourning,punish,7
mourning,distant,8
mourning,graves,9
mourning,select,10
sting,sharpen,1
sting,hiss,2
sting,whisper,3
sting,frighten,4
sting,claw,5
sting,heal,6
sting,drown,7
sting,crumb,8
sting,spit,9
sting,strangle,10
germ,medic,1
germ,writers,2
germ,monuments,3
germ,inventories,4
germ,akin,5
germ,allied,6
germ,indie,7
germ,notion,8
germ,retained,9
germ,inhabitants,10
che,chi,1
che,tang,2
che,gun,3
che,tan,4
che,toad,5
che,pan,6
che,wan,7
che,bran,8
che,gunpowder,9
che,yeast,10
religion,religious,1
religion,qualities,2
religion,faith,3
religion,opposition,4
religion,power,5
religion,title,6
religion,religions,7
religion,pilgrims,8
religion,musical,9
religion,sciences,10
stress,minimal,1
stress,sprint,2
stress,handicap,3
stress,tentative,4
stress,stressed,5
stress,piano,6
stress,relevant,7
stress,track,8
stress,file,9
stress,brackets,10
crash,trolley,1
crash,score,2
crash,ballet,3
crash,jet,4
crash,vacuum,5
crash,dope,6
crash,switch,7
crash,liner,8
crash,mixer,9
crash,grill,10
lake,winter,1
lake,snow,2
lake,woods,3
lake,berries,4
lake,lakes,5
lake,beaver,6
lake,otter,7
lake,berry,8
lake,fog,9
lake,frozen,10
hardship,sadness,1
hardship,needy,2
hardship,injustice,3
hardship,experienced,4
hardship,bravery,5
hardship,brave,6
hardship,arrogant,7
hardship,insane,8
hardship,helper,9
hardship,hospitality,10
intelligence,essence,1
intelligence,intelligent,2
intelligence,destiny,3
intelligence,eternal,4
intelligence,subsistence,5
intelligence,ignorance,6
intelligence,pious,7
intelligence,annihilation,8
intelligence,protector,9
intelligence,creator,10
guy,buddy,1
guy,guys,2
guy,boss,3
guy,cute,4
guy,kids,5
guy,crazy,6
guy,heck,7
guy,girlfriend,8
guy,sassy,9
guy,damn,10
property,conduct,1
property,loss,2
property,division,3
property,relation,4
property,injury,5
property,possession,6
property,acquired,7
property,intellect,8
property,sacred,9
property,disease,10
accent,compliment,1
accent,translate,2
accent,syllable,3
accent,differ,4
accent,pavement,5
accent,avenue,6
accent,cork,7
accent,dessert,8
accent,toast,9
accent,chair,10
medicine,water,1
medicine,smallpox,2
medicine,seeds,3
medicine,dried,4
medicine,pot,5
medicine,beads,6
medicine,abdomen,7
medicine,gums,8
medicine,large,9
medicine,poisonous,10
lump,stout,1
lump,heap,2
lump,bundle,3
lump,fragment,4
lump,mouthful,5
lump,thump,6
lump,reaping,7
lump,handful,8
lump,crop,9
lump,buttermilk,10
poverty,friendship,1
poverty,tyranny,2
poverty,kindness,3
poverty,anxiety,4
poverty,shame,5
poverty,humility,6
poverty,modesty,7
poverty,grief,8
poverty,pride,9
poverty,injustice,10
sens,,1
sens,,2
sens,,3
sens,,4
sens,,5
sens,,6
sens,,7
sens,,8
sens,,9
sens,,10
struggle,rush,1
struggle,exploit,2
struggle,hesitate,3
struggle,clash,4
struggle,worry,5
struggle,collapse,6
struggle,surrender,7
struggle,initiative,8
struggle,leadership,9
struggle,withdraw,10
benefit,guidance,1
benefit,guarantee,2
benefit,beneficial,3
benefit,demonstrate,4
benefit,fairness,5
benefit,approximate,6
benefit,rescue,7
benefit,conflict,8
benefit,deteriorate,9
benefit,profit,10
rat,fan,1
rat,tree,2
rat,frog,3
rat,pigeon,4
rat,bat,5
rat,snake,6
rat,poison,7
rat,bird,8
rat,wasp,9
rat,seed,10
nerve,nerves,1
nerve,radius,2
nerve,thermal,3
nerve,instinct,4
nerve,thermometer,5
nerve,gland,6
nerve,spare,7
nerve,induction,8
nerve,transit,9
nerve,acid,10
pinch,scratch,1
pinch,squeeze,2
pinch,knock,3
pinch,push,4
pinch,stab,5
pinch,scrape,6
pinch,sweep,7
pinch,splash,8
pinch,snap,9
pinch,swallow,10
river,water,1
river,fire,2
river,red,3
river,wood,4
river,mouth,5
river,arrow,6
river,snake,7
river,frog,8
river,grass,9
river,tail,10
marker,sibling,1
marker,siblings,2
marker,fingernail,3
marker,markers,4
marker,container,5
marker,grandparent,6
marker,location,7
marker,firewood,8
marker,pubic,9
marker,banana,10
title,religious,1
title,gold,2
title,religion,3
title,weight,4
title,breadth,5
title,cloth,6
title,dignity,7
title,spices,8
title,pilgrims,9
title,sect,10
knife,finger,1
knife,hole,2
knife,chew,3
knife,tobacco,4
knife,trap,5
knife,water,6
knife,rope,7
knife,skin,8
knife,mouth,9
knife,dry,10
event,events,1
event,activity,2
event,statement,3
event,building,4
event,movement,5
event,result,6
event,information,7
event,progress,8
event,position,9
event,emotional,10
institution,explosive,1
institution,system,2
institution,routine,3
institution,fundamental,4
institution,revival,5
institution,service,6
institution,legislative,7
institution,society,8
institution,fashionable,9
institution,vote,10
hemp,silk,1
hemp,artful,2
hemp,coarse,3
hemp,copper,4
hemp,iron,5
hemp,plum,6
hemp,pear,7
hemp,furnace,8
hemp,comet,9
hemp,pheasant,10
liquor,hog,1
liquor,vessel,2
liquor,fabulous,3
liquor,low,4
liquor,proceeding,5
liquor,contempt,6
liquor,composition,7
liquor,reverence,8
liquor,earth,9
liquor,serpent,10
penalty,qualification,1
penalty,surrender,2
penalty,withdraw,3
penalty,notice,4
penalty,ballot,5
penalty,sanction,6
penalty,appeal,7
penalty,collision,8
penalty,direct,9
penalty,drawback,10
occupation,arrangement,1
occupation,relation,2
occupation,practice,3
occupation,profession,4
occupation,organ,5
occupation,observation,6
occupation,conception,7
occupation,attendant,8
occupation,follower,9
occupation,application,10
volume,publication,1
volume,medical,2
volume,telegram,3
volume,supplement,4
volume,percentage,5
volume,construction,6
volume,edition,7
volume,capture,8
volume,deposit,9
volume,conference,10
yarn,spinning,1
yarn,warp,2
yarn,loom,3
yarn,spindle,4
yarn,kiln,5
yarn,bonnet,6
yarn,shaft,7
yarn,hearth,8
yarn,manure,9
yarn,beam,10
detail,model,1
detail,outline,2
detail,summary,3
detail,label,4
detail,progress,5
detail,negotiate,6
detail,reliable,7
detail,coincidence,8
detail,register,9
detail,criticize,10
site,sites,1
site,river,2
site,mountain,3
site,spirit,4
site,deceased,5
site,area,6
site,clan,7
site,village,8
site,decoration,9
site,western,10
milk,cow,1
milk,cattle,2
milk,calf,3
milk,butter,4
milk,buttermilk,5
milk,herd,6
milk,cows,7
milk,forehead,8
milk,calves,9
milk,barren,10
search,leap,1
search,repeat,2
search,irritate,3
search,quarrel,4
search,waste,5
search,comfort,6
search,bubble,7
search,delay,8
search,interrupt,9
search,spoil,10
dog,dogs,1
dog,big,2
dog,smoke,3
dog,hole,4
dog,eat,5
dog,hunting,6
dog,meat,7
dog,hungry,8
dog,nose,9
dog,knee,10
descent,delight,1
descent,extremity,2
descent,agreeable,3
descent,excellence,4
descent,firmness,5
descent,ascent,6
descent,superiority,7
descent,mistress,8
descent,wanton,9
descent,progeny,10
pain,burning,1
pain,desire,2
pain,pungent,3
pain,body,4
pain,forehead,5
pain,fear,6
pain,earth,7
pain,ornament,8
pain,necklace,9
pain,enmity,10
commerce,trade,1
commerce,warrant,2
commerce,alliance,3
commerce,commercial,4
commerce,office,5
commerce,colonel,6
commerce,monthly,7
commerce,cruiser,8
commerce,telegraph,9
commerce,globe,10
composition,disposition,1
composition,division,2
composition,expressive,3
